0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
0,0.434456198508263,0.481247274313127,0.498741902671449,0.596325977601291,0.596325977601291,0.9974547456519194,0.7581989068343947,0.80904124235351,0.41524976905873595,0.7476009685857506,1.218871151982995e-14,0.3046092184368737,0.473116764382711,0.0,0.0,0.174076102987653,0.174076102987653,0.174076102987653,0.13451672481017835,0.320152790549622,3.2302760098067883e-12,0.0816945263847919,0.14920948616600838,0.01777150223294235,0.9036840522267677,0.685816916113309,0.685816916113309,0.217409397682805,0.5625625625625625,3.1067281530066663e-13,0.263370398862391,0.4987927590052833,0.0167387933266979,1.5125596024283914e-12,0.630610882042712,1.604571757962676e-13,0.0438068748677329,0.956193125132267,0.005180696985684608,0.2245276165790283,0.09598487561526099,0.07930926835680135,0.10928248551601208,0.06847738971651385,0.06616541353383455,8.019989396531829e-14,9.669473512419234e-13,2.970334487772773e-14,0.5905905905905906,0.0174193548387097,4.884870194911124e-13,0.3981875346772702,9.939800450592894e-13,0.7956640560074943,0.18654886589426353,0.20298644926746542,0.04668738414350522,1.941554298908519e-12,1.1338224621248543e-12,0.0232618316878631,0.35759834536969,0.5934718539924569,5.510604293185267e-13,0.472821563731965,0.4596657838968583,0.27824143799066536,0.0,0.922162367581016,0.10885635022538614,0.02889206831429848,1.104111947802e-14,5.383604640400046e-16,0.8809536161862788,0.7229999999999971,0.8243431036916253,0.624778137631883,0.472821563731965,0.27824143799066536,0.0873399819084694,0.6625202161767673,0.45926794514508,0.59022561125674,0.26928682948332683,0.017525784093615,0.0,0.7786672254864035,1.3978530144386965e-13,0.626304777732475,0.596326281942805,0.83836867680743,0.23279134814374625,0.0267908283641368,0.7668498858880676,0.0,0.0873782111136848
1,0.542534002827475,0.571412996075011,0.590663311740457,0.603417460614884,0.603417460614884,0.9980994798309688,0.7587521142840574,0.809374807958912,0.41564495912563054,0.7480016844969589,0.8558558558558543,0.15531062124248496,0.467421554565814,2.66693336000202e-13,0.251644903330297,0.189077577851755,0.189077577851755,0.189077577851755,0.16663246460086192,0.329560727169838,1.7799071223028575e-11,0.10971812520485116,0.18105807236242052,0.017873664028595363,0.9096688584005286,0.689377096659449,0.689377096659449,0.217590935697139,0.6226226226226226,3.4535016411392594e-13,0.263867714136964,0.5070044490201129,0.0097765685598484,5.768665358919672e-13,0.631052314351858,7.207270286195171e-13,0.129999697675122,0.870000302324878,0.005291241788024702,0.23299983765474397,0.07333994053518257,0.10737229515469177,0.14262749092761245,0.08129043452395712,0.19398496240601543,1.0790531188061601e-13,7.183241506746475e-13,1.2833834135835837e-14,2.6352474114404403e-14,0.0483870967741935,2.126669085538797e-12,0.40579341594229695,9.020707154574294e-13,0.8180514064497343,0.38767567494643485,0.5558906194637377,0.04885892894127755,8.521882611008491e-13,2.544687297054663e-13,0.106642015650132,0.35476725306837,0.5942030899563338,8.77289999049889e-13,0.77549428046942,0.46483419813409954,0.28515119895062846,4.2166256555961215e-13,0.946526593465005,0.12727564352089873,0.02082677349957973,1.0518304398030001e-14,0.7419999999999973,0.8809192284808437,0.2719999999999927,0.8243425415801909,0.362927579143585,0.77549428046942,0.28515119895062846,0.09120415227684868,0.6613962463813047,0.45905908809577,0.624216594046478,0.2690927398957197,0.0298396143218758,0.0,0.832042600286183,1.0287754230275968e-13,0.625383947168482,0.603415163067156,0.841845831942556,0.23939224367639272,0.0269040631026438,0.7675119891850857,0.0,0.0285187286669081
2,0.584897382147906,0.631432621020497,0.617056587611757,0.610566597961919,0.609954020669079,0.9981984404169355,0.7588302257916951,0.809421679004167,0.41569195827931504,0.7480546489686505,5.2088510768468985e-15,0.4629258517034068,0.477995017739866,0.0,0.248203259439214,0.186928490160549,0.186928490160549,0.186928490160549,0.17956084547506693,0.334123222748815,1.8410069165968774e-11,0.1203703703703708,0.19496807540285796,0.017918579032742934,0.9097473001634888,0.689454367064779,0.689454367064779,0.217600605424483,0.0917917917917918,3.8812382357762957e-13,0.264255464640107,0.530389381181748,0.0137703158492485,1.2618068375591255e-12,0.630614649114396,3.339417495131187e-13,0.0786347008495329,0.921365299150467,0.006943173618447609,0.2245276165790283,0.08126025434950943,0.11808487915482312,0.15716718660469894,0.07240413454626549,0.3142857142857141,2.116443955032957e-13,3.6645651885007163e-13,3.9802099607567567e-14,1.410766071125025e-13,0.055,2.57647726935689e-12,0.4098390974662476,2.1156110614107627e-13,0.8408852416563736,0.483443989748238,0.5261738108067653,0.18764235566716758,1.5905432502499855e-12,1.4873659438928517e-12,0.0722067540563033,0.383310514376232,0.59350747222858,4.673306484161453e-13,0.853167785862718,0.46536126585137794,0.2812624139958855,0.0,0.948984882938435,0.1280847910822467,0.04619367262445212,0.00664,0.6479999999999964,0.8809187846498409,0.7439999999999973,0.8243671078229552,0.0981798648205657,0.853167785862718,0.2812624139958855,0.0873399819084694,0.7282614634422809,0.479430076937999,0.67593017888475,0.27794846803121626,0.0212864379266863,0.0,0.8622804327693737,1.23991880505e-13,0.623886362864853,0.610562797710223,0.84330356224059,0.23483460553907282,0.0267917411303651,0.7668557899487681,0.0,0.048876335210931
3,0.436942426753766,0.490950719581334,0.482413405428556,0.607986566540308,0.607950532581905,0.997789184740635,0.758500476579072,0.809187063383194,0.4154841028672469,0.7477674746313131,1.7872146805906084e-14,0.24148296593186372,0.459602593459316,2.7275454818202016e-13,0.0,0.154902869664152,0.154902869664152,0.154902869664152,0.12015185717217292,0.309117917521398,1.4478647975738774e-11,0.0812848246476565,0.14404074186682914,0.017859872106827036,0.9095707178615094,0.689610667955622,0.689609744634872,0.217617373143174,0.05315315315315315,2.787496908868148e-13,0.265262528071116,0.4661543552597719,0.0067194798144155,3.995823034790076e-13,0.630033150230819,2.9978611397912674e-12,0.227318076004474,0.772681923995526,0.006680972077060603,0.2542312952124663,0.10243106162187308,0.07887386425250148,0.10382313618132044,0.12379884159994747,0.13383458646616553,5.4577590178993844e-14,1.4212432528119114e-12,0.45345345345345345,1.8673908381075074e-13,0.0646774193548387,2.9212524080284447e-12,0.39717033475124786,1.6678032185709509e-13,0.78469633193381,0.5801149566935309,0.8378097570706484,0.02874328220764026,5.763437015210436e-13,6.175262757256338e-14,0.230076610198988,0.335447490914211,0.5965397017589079,6.228581416804238e-13,0.972186782684274,0.465219984341682,0.31849921245329826,0.0,0.920257055033976,0.11356814167774266,0.0548811306728705,2.297914487907e-14,5.934908789570058e-15,0.8809003434667206,0.21699999999999214,0.8243150755271565,0.0359884144924401,0.972186782684274,0.31849921245329826,0.0873399819084694,0.6220198250241775,0.4548218291599,0.526706573821378,0.2527089760139614,0.0429612297596905,0.0,0.7810216994158186,9.962588751703666e-14,0.623608054370184,0.607985163111643,0.834479179860942,0.26622036183034226,0.0266154333337065,0.7654883419688242,0.0,0.0146909264601836
4,0.506898064641934,0.565525512429132,0.561753841212056,0.608692832124995,0.608692832124995,0.9982604398201913,0.7588259411942291,0.809446546697622,0.41561450896972246,0.7480714939382399,7.639648246046133e-16,0.0,0.464343289465959,6.445088953339394e-13,0.0618483652191517,0.182166786060427,0.182166786060427,0.182166786060427,0.16201518571721707,0.323335927000071,7.447163452066258e-12,0.10455588331694485,0.17482517482517507,0.017917436318856495,0.9097286992692477,0.689535878974809,0.689535878974809,0.217604756704135,0.8908908908908909,3.4934286525659256e-13,0.264305196167564,0.5018813349511589,0.0058558319630828,5.042766519378929e-13,0.632174559252613,1.476224365773521e-12,0.182694923965293,0.817305076034707,0.005180951111666981,0.24258646260693545,0.07333994053518257,0.10173668731413187,0.13608582160819976,0.07296598335936055,0.07218045112781954,7.41588629913039e-14,1.0473392601656033e-12,2.3640266753943943e-14,0.6966966966966966,0.0275806451612903,1.1863732527982179e-12,0.4057587386720919,2.280757929841693e-12,0.7576339820181456,0.2522446519791728,0.26120071401940115,0.021675298418740083,7.116824798194278e-13,1.4031407168064496e-13,0.0832881487638537,0.344530676212163,0.5864918963253111,1.3224358410414732e-13,0.428413047462087,0.45583536838080585,0.28628181493950644,4.161591537058375e-12,0.935564788995782,0.12875209925997766,0.011462981028537895,1.633961601335e-14,6.176280151220061e-15,0.8808701327270128,0.37599999999999373,0.8243581009851393,0.529594345330602,0.428413047462087,0.28628181493950644,0.11389835339836658,0.6719919240641123,0.460561962787441,0.58741368133196,0.271660162763388,0.0490269956313114,0.0,0.8245107078190128,4.037519901266191e-13,0.620143784164992,0.608693063121188,0.841780351768456,0.24829354702326079,0.0271209204075902,0.7684781157885321,0.0,0.0192451770752848
5,0.437819919075708,0.501090274749237,0.497135820975427,0.62289741852722,0.62289741852722,0.9976753204519657,0.7585029484622249,0.809226643376965,0.4156155019095892,0.7478170377149145,4.628932323629675e-14,0.3466933867735471,0.463561561108175,0.0,0.0,0.16821878555476,0.16821878555476,0.16821878555476,0.1403652780627953,0.318278276862135,5.644218702406655e-12,0.08275975090134385,0.15529036181210107,0.017870299371040798,0.9079240718059128,0.647729675459681,0.647729675459681,0.217253019542429,0.6096096096096096,3.1778943539296295e-13,0.263598076011532,0.49700334595727486,0.0286095831214255,2.2907718220253553e-12,0.63061225188696,1.9752104030267605e-13,0.0521208090213744,0.947879190978626,0.005404101960426587,0.2245276165790283,0.07333994053518257,0.08035259517276507,0.11563315719106163,0.07495104479091785,0.1323308270676689,7.707522277186859e-14,1.0069392653257824e-12,0.6486486486486487,1.7719767076926926e-14,0.0261290322580645,1.0993458725339274e-12,0.39789855742555896,7.173959375769174e-13,0.8871453681604223,0.46192412144416145,0.5843965799440747,0.2142446878456897,2.8470686239192763e-12,3.1580803279324554e-12,0.0387552989218403,0.345080213909523,0.5936004420057066,1.8640529940855096e-12,0.672975549522157,0.4690295617360436,0.27908159213201855,0.0,0.928182324488944,0.11632358272118772,0.08641836806659046,1.68112987304e-14,3.4612284826400334e-15,0.8810189670063021,7.212390495180073e-15,0.8243443725318775,0.385069901654073,0.672975549522157,0.27908159213201855,0.0873399819084694,0.664225217489927,0.460036805202025,0.572416280273165,0.26948720090276723,0.0102055495433098,0.0,0.7917679700275444,5.474540295823828e-14,0.62385082903669,0.622892983905283,0.839038954102634,0.23322736570270886,0.0267911566924924,0.766852010792559,0.0,0.0738521841653795
6,0.528981621410813,0.553368948975142,0.57401359815836,0.602437336946338,0.602430130154658,0.998092624127725,0.7587232756472708,0.809375198550956,0.415594650172391,0.7480054098267714,0.723723723723721,0.4529058116232465,0.466366389035673,3.4548909436393937e-13,0.0,0.216594328094054,0.231722219881168,0.231722219881168,0.1636568848758469,0.330798613567235,1.1423658261037747e-11,0.10201573254670646,0.17436910915171783,0.01786806155634652,0.9096551538068065,0.689259344409951,0.689259344409951,0.217577887870127,0.965965965965966,4.2078633709199995e-13,0.263848287759051,0.5027515289676564,0.0075375739857285,6.108634740939178e-13,0.631534841988466,8.142123700354125e-13,0.138978746561054,0.861021253438946,0.005129307064801136,0.23240548892062474,0.07419776632159268,0.09969110954110091,0.13240115871904287,0.0722244255509008,0.09774436090225562,1.2311204502209446e-13,6.303827477657587e-13,1.662086715952953e-14,0.7647647647647647,0.0291935483870968,3.304372944134438e-12,0.4083710930275569,5.894235278612174e-12,0.7746409807254916,0.23357979058414458,0.2755258196574182,0.08452487600286115,8.034255849927183e-13,6.977914834105421e-13,0.0688192759327582,0.347710422410052,0.5942654156295114,3.8997633899710394e-13,0.463753635648547,0.4585499009391163,0.28258907867016814,2.7564345264462267e-12,0.93719442737018,0.12676979961012266,0.008925982009501622,1.275614096341e-14,1.1125716878800108e-15,0.8809022077424656,1.0528091077000113e-15,0.8243668025056597,0.647616342928485,0.463753635648547,0.28258907867016814,0.10077028699486744,0.6822358848857678,0.462773855289824,0.596399044254133,0.2728699717078645,0.0384475622345898,0.0,0.8193059968130325,2.8103805555344905e-11,0.623727857693854,0.602434795525264,0.840855043980155,0.24049304368034236,0.0271085643899149,0.7684312602805043,0.0,0.02645460483318
7,0.539024033539707,0.590819886611426,0.590127951175116,0.615878003430433,0.615878003430433,0.9985570235040349,0.7589622243520705,0.80952792004008,0.41555890433719467,0.7481911904048456,7.871152738338412e-16,0.12424849699398798,0.479477953079523,3.899379836972727e-13,0.13999392651078,0.206944502970798,0.206944502970798,0.206944502970798,0.17863738969833728,0.336846572823088,8.97966648927692e-12,0.12225499836119322,0.18934326543022248,0.017932783601192378,0.9097409274012146,0.689454424772326,0.689454424772326,0.217599835562869,0.7257257257257257,3.6176460214496293e-13,0.264124919380532,0.5103749188023189,0.0125734397084564,9.740156589032285e-13,0.631008821796962,5.738477041770725e-13,0.11361368927049,0.88638631072951,0.005303157472976818,0.2305715378498332,0.07553863963821379,0.119941507976932,0.1510791366906473,0.07202406034917241,0.08872180451127815,1.0373908362267967e-13,7.477059651036082e-13,0.9579579579579579,0.09539539539539539,0.025,1.3604280133267878e-12,0.4111915110042536,1.7365605780668652e-12,0.8055219169258429,0.25067074640364306,0.32075085815547066,0.09990671635823671,1.2379033095613725e-12,1.1754374842697947e-12,0.0484384082344091,0.362653519431177,0.5937882807231187,8.481722120201109e-13,0.395429348977338,0.46236475396385135,0.2804238353816245,2.305094359072348e-12,0.945433358110691,0.13754529676044103,0.013454042314591338,1.4711547514800003e-14,1.716296056530016e-15,0.8809577422167996,2.809962174570029e-15,0.8243592165000704,0.472507280643613,0.395429348977338,0.2804238353816245,0.0985667368363851,0.676185914016714,0.462220899905834,0.646192597956851,0.2714283841703297,0.0232927487607486,0.0,0.8410548639965185,4.979637196925967e-13,0.62498368632488,0.615873782026448,0.84235206160936,0.2376614174442659,0.026906632273559,0.7675255275321362,0.0,0.0330920869611828
8,0.533466582167406,0.582370257304841,0.584720809465175,0.62725032070223,0.62725032070223,0.9983239295937165,0.7588495064802895,0.809468810444119,0.4155916713527911,0.7481307752735279,2.8104645365766048e-14,1.8798881061062124e-14,0.463157276699966,1.5658131469707072e-13,0.0334041907075615,0.184568707597657,0.184568707597657,0.184568707597657,0.1686845885491484,0.320754049656929,7.837801481159173e-12,0.10807931825630923,0.17961386439647295,0.017903676139140595,0.9097637557714192,0.689555845786045,0.689555845786045,0.217613885537327,0.9819819819819819,4.2341116839874074e-13,0.264330838986409,0.4986579402139946,0.0114002764421952,8.572229964519919e-13,0.630720127121546,6.821035460522032e-13,0.125978776793542,0.874021223206458,0.0053053881343778165,0.22840739303786473,0.07333994053518257,0.10570461528350593,0.13898261921436295,0.07677911905411128,0.11127819548872185,1.3165281295086241e-13,5.892686116030107e-13,0.5085085085085085,1.3706315559499499e-14,0.0304838709677419,9.54633676998672e-13,0.4054697614203807,8.990716739577638e-13,0.833570444775724,0.4340190872274955,0.5723037211532261,0.2640227539363703,1.083682416531715e-12,1.6025850253064624e-12,0.0944635628495252,0.34443474957475,0.5938993717093193,8.45560916649546e-13,0.707139618503455,0.46686915670193185,0.2840628004883511,7.235439736108387e-13,0.94015887760349,0.12355056514227945,0.041552726375348716,2.4004507410810002e-14,8.329602188100082e-15,0.8809939263888418,2.01501014210802e-14,0.8243609119171659,0.390920958518242,0.707139618503455,0.2840628004883511,0.09400365768493621,0.679460451822769,0.462581091476115,0.580079759365446,0.27213248567307174,0.0256575808771203,0.0,0.835491971975793,6.468404380136456e-14,0.623830568984692,0.627247090239122,0.842077121063197,0.23893645338191705,0.0268241282750922,0.7670588788560861,0.0,0.0295357051494116
9,0.569443767367036,0.599269515918011,0.605171583061192,0.613182663341934,0.613182663341934,0.9983507562585878,0.7589205319228881,0.809479877218693,0.41570420453766843,0.7481413033795219,4.4680367014715164e-15,0.18236472945891782,0.468906167434136,9.93028595788788e-13,0.228869318756959,0.178542834267414,0.178542834267414,0.178542834267414,0.17042889390519136,0.32651906345052,8.073185934586955e-12,0.10980006555227766,0.18987534204925557,0.017892375968485807,0.9097143258509702,0.689477305814682,0.689477305814682,0.217603041107348,1.3121098823773773e-14,3.854065686332592e-13,0.264278776293602,0.5065019426162198,0.0091113600269577,7.407682757323916e-13,0.631130053012972,6.863236890405534e-13,0.126402031623182,0.873597968376818,0.005122643316818369,0.23140802866081733,0.07333994053518257,0.10746266204426297,0.14499904501177774,0.07258384354163028,0.14135338345864676,1.383187781635729e-13,5.604989183079809e-13,1.466997135943944e-14,1.2646158554904904e-14,0.0320967741935484,1.0286569659591032e-12,0.40616330682448676,1.5220056826879311e-12,0.7861365849752031,0.22388442283785268,0.2868106297131761,0.08979049789686913,8.948029336727066e-13,8.583856043633028e-13,0.0595304821336063,0.350769124104712,0.5940668577804122,6.202920726758729e-13,0.439324123914761,0.4600306221329393,0.2814963244900581,2.7285825029278303e-12,0.941631853134427,0.13319235319362696,0.01769687849654768,0.983,0.7899999999999978,0.8809114900179787,0.8979999999999989,0.8242831716921443,0.702674466276877,0.439324123914761,0.2814963244900581,0.10015006554387827,0.5972839086876353,0.446572770626812,0.60618530474461,0.2582962167566701,0.0319707353212219,0.0,0.841197835857737,7.658917103590631e-14,0.623811943913287,0.613179622677435,0.842536238501846,0.23898651066735704,0.0268014292590242,0.7669178333106107,0.0,0.0294185198979419
